 |INFO | 2015-09-16 20:09:31,770| BaseController           | OnActionExecuting             | Method Start ACTION: Login CONTROLLER: Home
 |INFO | 2015-09-17 12:15:20,871| ServiceConsumer          | Post                          | Method Start
 |DEBUG| 2015-09-17 12:15:20,871| ServiceConsumer          | Post                          | url = http://localhost:7979/UserService.svc/Create
 |INFO | 2015-09-17 12:15:20,872| LogHelper                | LogMaker                      | Method Start
 |DEBUG| 2015-09-17 12:15:20,872| LogHelper                | LogMaker                      | {"UserId":"004ce1ea-ed3e-46d5-9b50-7bdc77864c13","UserName":"sdf","FullName":"<input type=\"text\"/>","Phone":"2341212123","Email":"df@as.com","City":null,"Dob":null,"Password":"dfdg"}
 |INFO | 2015-09-17 12:15:20,872| LogHelper                | LogMaker                      | Method End
 |ERROR| 2015-09-17 12:15:21,030| ServiceConsumer          | Post                          | The remote server returned an error: (500) Internal Server Error.
System.Net.WebException: The remote server returned an error: (500) Internal Server Error.
   at System.Net.HttpWebRequest.GetResponse()
   at Utilities.ServiceConsumer.Post(String url, Object user) in C:\Users\Gourav\Documents\Visual Studio 2010\Projects\MVC4 Html Table\UtilityClassLibrary\ServiceConsumer.cs:line 96
 |INFO | 2015-09-17 12:15:21,065| ServiceConsumer          | Post                          | Method End
 |ERROR| 2015-09-17 12:15:21,065| UserController           | CreateUser                    | {
  "ErrorDetail": "Procedure or function '`udsp_User_Crete`' cannot be found in database '`QueueOverflow`'.",
  "ErrorInfo": "Unexpected Error caused by BusinessAccessLayer"
}
System.Exception: {
  "ErrorDetail": "Procedure or function '`udsp_User_Crete`' cannot be found in database '`QueueOverflow`'.",
  "ErrorInfo": "Unexpected Error caused by BusinessAccessLayer"
}
   at Utilities.ServiceConsumer.Post(String url, Object user) in C:\Users\Gourav\Documents\Visual Studio 2010\Projects\MVC4 Html Table\UtilityClassLibrary\ServiceConsumer.cs:line 132
   at QueueOverflow.Controllers.UserController.CreateUser(User objUser) in C:\Users\Gourav\Documents\Visual Studio 2010\Projects\MVC4 Html Table\Queue Overflow\Controllers\UserController.cs:line 50
 |INFO | 2015-09-17 12:16:52,550| BaseController           | OnActionExecuted              | Method End ACTION: CreateUser CONTROLLER: User
 |INFO | 2015-09-17 12:17:13,207| BaseController           | OnActionExecuting             | Method Start ACTION: Login CONTROLLER: Home
 |DEBUG| 2015-09-17 12:17:13,225| HomeController           | Login                         | URLs = 
 |INFO | 2015-09-17 12:17:13,263| BaseController           | OnActionExecuted              | Method End ACTION: Login CONTROLLER: Home
 |INFO | 2015-09-17 12:17:13,277| CustomAuthorizeAttribute | OnAuthorization               | Method start
 |INFO | 2015-09-17 12:17:13,278| CustomAuthorizeAttribute | OnAuthorization               | Method end
 |INFO | 2015-09-17 12:17:13,278| BaseController           | OnActionExecuting             | Method Start ACTION: Index CONTROLLER: User
 |DEBUG| 2015-09-17 12:17:13,385| UserController           | Index                         | URL = http://localhost:7979/UserService.svc/Retrieve
 |INFO | 2015-09-17 12:17:13,391| ServiceConsumer          | Get                           | Method Start
 |DEBUG| 2015-09-17 12:17:13,393| ServiceConsumer          | Get                           | url = http://localhost:7979/UserService.svc/Retrieve
 |DEBUG| 2015-09-17 12:17:14,500| ServiceConsumer          | Get                           | OK
 |DEBUG| 2015-09-17 12:17:14,501| ServiceConsumer          | Get                           | ResponseFromServer = [{"City":"Bangalore","Dob":"07\/17\/1992","Email":"gourav@leadsquared.com","FullName":"Gourav Goyal","Password":"admin","Phone":"8010822600","UserId":"6c479dce-3adf-4a7a-a124-2b35f30d4ez4","UserName":"admin"}]
 |INFO | 2015-09-17 12:17:14,501| ServiceConsumer          | Get                           | Method End
 |DEBUG| 2015-09-17 12:17:14,501| UserController           | Index                         | ResponseFromServer = [{"City":"Bangalore","Dob":"07\/17\/1992","Email":"gourav@leadsquared.com","FullName":"Gourav Goyal","Password":"admin","Phone":"8010822600","UserId":"6c479dce-3adf-4a7a-a124-2b35f30d4ez4","UserName":"admin"}]
 |DEBUG| 2015-09-17 12:17:14,525| UserController           | Index                         | JsonUser = []
 |INFO | 2015-09-17 12:17:14,525| BaseController           | OnActionExecuted              | Method End ACTION: Index CONTROLLER: User
 |INFO | 2015-09-17 12:17:17,000| BaseController           | OnActionExecuting             | Method Start ACTION: Logout CONTROLLER: Home
 |INFO | 2015-09-17 12:17:17,002| BaseController           | OnActionExecuted              | Method End ACTION: Logout CONTROLLER: Home
 |INFO | 2015-09-17 12:17:17,015| BaseController           | OnActionExecuting             | Method Start ACTION: Login CONTROLLER: Home
 |DEBUG| 2015-09-17 12:17:17,016| HomeController           | Login                         | URLs = 
 |INFO | 2015-09-17 12:17:17,017| BaseController           | OnActionExecuted              | Method End ACTION: Login CONTROLLER: Home
 |INFO | 2015-09-17 12:17:23,808| BaseController           | OnActionExecuting             | Method Start ACTION: Login CONTROLLER: Home
 |DEBUG| 2015-09-17 12:17:23,809| HomeController           | Login                         | URL = http://localhost:7979/UserService.svc/RetrieveUser
 |INFO | 2015-09-17 12:17:23,810| LogHelper                | LogMaker                      | Method Start
 |DEBUG| 2015-09-17 12:17:23,822| LogHelper                | LogMaker                      | {"UserId":null,"UserName":"admin","FullName":null,"Phone":null,"Email":null,"City":null,"Dob":null,"Password":"admin"}
 |INFO | 2015-09-17 12:17:23,823| LogHelper                | LogMaker                      | Method End
 |INFO | 2015-09-17 12:17:23,824| ServiceConsumer          | Post                          | Method Start
 |DEBUG| 2015-09-17 12:17:23,824| ServiceConsumer          | Post                          | url = http://localhost:7979/UserService.svc/RetrieveUser
 |INFO | 2015-09-17 12:17:23,825| LogHelper                | LogMaker                      | Method Start
 |DEBUG| 2015-09-17 12:17:23,825| LogHelper                | LogMaker                      | {"UserId":null,"UserName":"admin","FullName":null,"Phone":null,"Email":null,"City":null,"Dob":null,"Password":"admin"}
 |INFO | 2015-09-17 12:17:23,825| LogHelper                | LogMaker                      | Method End
 |DEBUG| 2015-09-17 12:17:23,848| ServiceConsumer          | Post                          | OK
 |DEBUG| 2015-09-17 12:17:23,849| ServiceConsumer          | Post                          | ResponseFromServer = {"City":"Bangalore","Dob":"07\/17\/1992","Email":"gourav@leadsquared.com","FullName":"Gourav Goyal","Password":"admin","Phone":"8010822600","UserId":"6c479dce-3adf-4a7a-a124-2b35f30d4ez4","UserName":"admin"}
 |INFO | 2015-09-17 12:17:23,849| ServiceConsumer          | Post                          | Method End
 |DEBUG| 2015-09-17 12:17:23,849| HomeController           | Login                         | UserDataResponse = {"City":"Bangalore","Dob":"07\/17\/1992","Email":"gourav@leadsquared.com","FullName":"Gourav Goyal","Password":"admin","Phone":"8010822600","UserId":"6c479dce-3adf-4a7a-a124-2b35f30d4ez4","UserName":"admin"}
 |INFO | 2015-09-17 12:17:23,850| LogHelper                | LogMaker                      | Method Start
 |DEBUG| 2015-09-17 12:17:23,850| LogHelper                | LogMaker                      | {"UserId":"6c479dce-3adf-4a7a-a124-2b35f30d4ez4","UserName":"admin","FullName":"Gourav Goyal","Phone":"8010822600","Email":"gourav@leadsquared.com","City":"Bangalore","Dob":"07/17/1992","Password":"admin"}
 |INFO | 2015-09-17 12:17:23,850| LogHelper                | LogMaker                      | Method End
 |DEBUG| 2015-09-17 12:17:23,851| SigninManagement         | SetAuthCookie                 | EncTicket = 13D6BDA4AD5911662741F7D07D0A9BD4EAF8A364E6220173B5979196A3FF7B1AB11D17DCAEE14A3E1B3DC202D88B9D163692445D0068ABE7551383B7D46C5FB5BF7BF6CFA51FE0364BD47F24529E774C8BC1B4D924662FE9C33E5EA644B391AEB58E0585C07DB5CA8BFDFA1D35E7D0E6E21E65A606150028EFE69176D52E9FB3B1D0DED5C8D3C69220211ED22ED5B0ED96F69BB066FD09BF3A35787F9EF34C8DD0F811947133544EDB94FBFB3FDFD19D847749F3782BBC7620202FC268D5B550A653596DC4F57683F19F7285B7293E0721A584A613463236E84A88F7603B2647E22E5C209D0440CF518B36880335C6A3BC2F60973CBD9FBA0792987901AAA5B68E0E1DB10D8D2B7F909FC638903952CF8A67620743C7133BEBEE5CCF3A56A89302ABD69B50F42C9D4C64F025484A164D52C405997FB15F225AA60F0A89366FFFF74067124032FF1611D96A5A336B42D6AB3F35A4868EA2E58039F97CE695AAD9D02A912E821F6F313CAE2632AC0AA73C46506AF899A55317BA478E592C84CA849B896A3D047FF1E8EDE63B9E12B97E99129E0A1673CB5D7471E4233655C54F087DD03DF39295C1187F39317A900C71849639DF8E8D181845CA5717B87E6B8EC284B072A7ED6CBFB3B8981A35F40443767610ABCE95132D01C5F86F455160D44DDF835C802EEA15DF68CC7BC82D8FB4E226135276E1719FDC38A690E41F54E5CA1D6B7BB9D1458CE4F96F10F5043DCE69854BD6E86CA1CDD93906E44D4293859D
 |INFO | 2015-09-17 12:17:23,851| BaseController           | OnActionExecuted              | Method End ACTION: Login CONTROLLER: Home
 |INFO | 2015-09-17 12:17:23,856| CustomAuthorizeAttribute | OnAuthorization               | Method start
 |INFO | 2015-09-17 12:17:23,856| CustomAuthorizeAttribute | OnAuthorization               | Method end
 |INFO | 2015-09-17 12:17:23,856| BaseController           | OnActionExecuting             | Method Start ACTION: Index CONTROLLER: User
 |DEBUG| 2015-09-17 12:17:23,857| UserController           | Index                         | URL = http://localhost:7979/UserService.svc/Retrieve
 |INFO | 2015-09-17 12:17:23,857| ServiceConsumer          | Get                           | Method Start
 |DEBUG| 2015-09-17 12:17:23,857| ServiceConsumer          | Get                           | url = http://localhost:7979/UserService.svc/Retrieve
 |DEBUG| 2015-09-17 12:17:23,864| ServiceConsumer          | Get                           | OK
 |DEBUG| 2015-09-17 12:17:23,864| ServiceConsumer          | Get                           | ResponseFromServer = [{"City":"Bangalore","Dob":"07\/17\/1992","Email":"gourav@leadsquared.com","FullName":"Gourav Goyal","Password":"admin","Phone":"8010822600","UserId":"6c479dce-3adf-4a7a-a124-2b35f30d4ez4","UserName":"admin"}]
 |INFO | 2015-09-17 12:17:23,865| ServiceConsumer          | Get                           | Method End
 |DEBUG| 2015-09-17 12:17:23,865| UserController           | Index                         | ResponseFromServer = [{"City":"Bangalore","Dob":"07\/17\/1992","Email":"gourav@leadsquared.com","FullName":"Gourav Goyal","Password":"admin","Phone":"8010822600","UserId":"6c479dce-3adf-4a7a-a124-2b35f30d4ez4","UserName":"admin"}]
 |DEBUG| 2015-09-17 12:17:23,865| UserController           | Index                         | JsonUser = []
 |INFO | 2015-09-17 12:17:23,865| BaseController           | OnActionExecuted              | Method End ACTION: Index CONTROLLER: User
 |INFO | 2015-09-17 12:17:49,651| BaseController           | OnActionExecuting             | Method Start ACTION: Login CONTROLLER: Home
 |DEBUG| 2015-09-17 12:17:49,667| HomeController           | Login                         | URLs = 
 |INFO | 2015-09-17 12:17:49,703| BaseController           | OnActionExecuted              | Method End ACTION: Login CONTROLLER: Home
 |INFO | 2015-09-17 12:17:49,716| CustomAuthorizeAttribute | OnAuthorization               | Method start
 |INFO | 2015-09-17 12:17:49,717| CustomAuthorizeAttribute | OnAuthorization               | Method end
 |INFO | 2015-09-17 12:17:49,717| BaseController           | OnActionExecuting             | Method Start ACTION: Index CONTROLLER: User
 |DEBUG| 2015-09-17 12:17:49,804| UserController           | Index                         | URL = http://localhost:7979/UserService.svc/Retrieve
 |INFO | 2015-09-17 12:17:49,808| ServiceConsumer          | Get                           | Method Start
 |DEBUG| 2015-09-17 12:17:49,809| ServiceConsumer          | Get                           | url = http://localhost:7979/UserService.svc/Retrieve
 |DEBUG| 2015-09-17 12:17:50,710| ServiceConsumer          | Get                           | OK
 |DEBUG| 2015-09-17 12:17:50,710| ServiceConsumer          | Get                           | ResponseFromServer = [{"City":"Bangalore","Dob":"07\/17\/1992","Email":"gourav@leadsquared.com","FullName":"Gourav Goyal","Password":"admin","Phone":"8010822600","UserId":"6c479dce-3adf-4a7a-a124-2b35f30d4ez4","UserName":"admin"}]
 |INFO | 2015-09-17 12:17:50,710| ServiceConsumer          | Get                           | Method End
 |DEBUG| 2015-09-17 12:17:50,711| UserController           | Index                         | ResponseFromServer = [{"City":"Bangalore","Dob":"07\/17\/1992","Email":"gourav@leadsquared.com","FullName":"Gourav Goyal","Password":"admin","Phone":"8010822600","UserId":"6c479dce-3adf-4a7a-a124-2b35f30d4ez4","UserName":"admin"}]
 |DEBUG| 2015-09-17 12:17:50,728| UserController           | Index                         | JsonUser = []
 |INFO | 2015-09-17 12:17:50,729| BaseController           | OnActionExecuted              | Method End ACTION: Index CONTROLLER: User
 |INFO | 2015-09-17 12:17:53,944| BaseController           | OnActionExecuting             | Method Start ACTION: Logout CONTROLLER: Home
 |INFO | 2015-09-17 12:17:53,946| BaseController           | OnActionExecuted              | Method End ACTION: Logout CONTROLLER: Home
 |INFO | 2015-09-17 12:17:53,962| BaseController           | OnActionExecuting             | Method Start ACTION: Login CONTROLLER: Home
 |DEBUG| 2015-09-17 12:17:53,963| HomeController           | Login                         | URLs = 
 |INFO | 2015-09-17 12:17:53,963| BaseController           | OnActionExecuted              | Method End ACTION: Login CONTROLLER: Home
 |INFO | 2015-09-17 12:17:59,559| BaseController           | OnActionExecuting             | Method Start ACTION: Login CONTROLLER: Home
 |DEBUG| 2015-09-17 12:17:59,562| HomeController           | Login                         | URL = http://localhost:7979/UserService.svc/RetrieveUser
 |INFO | 2015-09-17 12:17:59,564| LogHelper                | LogMaker                      | Method Start
 |DEBUG| 2015-09-17 12:17:59,575| LogHelper                | LogMaker                      | {"UserId":null,"UserName":"admin","FullName":null,"Phone":null,"Email":null,"City":null,"Dob":null,"Password":"admin"}
 |INFO | 2015-09-17 12:17:59,577| LogHelper                | LogMaker                      | Method End
 |INFO | 2015-09-17 12:17:59,578| ServiceConsumer          | Post                          | Method Start
 |DEBUG| 2015-09-17 12:17:59,578| ServiceConsumer          | Post                          | url = http://localhost:7979/UserService.svc/RetrieveUser
